Crop,State,Crop_Year,Production
Ginger,Karnataka,2010,168165.0
Ginger,Karnataka,2011,93513.0
Ginger,Karnataka,2012,526093.0
Ginger,Karnataka,2013,524048.0
Ginger,Karnataka,2014,894354.0
Ginger,Karnataka,2015,1093397.0
Ginger,Karnataka,2016,583856.0
Ginger,Karnataka,2017,537454.0
Ginger,Karnataka,2018,244065.0
Ginger,Karnataka,2019,234176.0
Ginger,Karnataka,2021,234095.77
Ginger,Karnataka,2022,239390.74
Ginger,Karnataka,2023,241531.63
Ginger,Karnataka,2024,249173.64
Ginger,Karnataka,2025,254664.84
Ginger,Kerala,1998,39362.0
Ginger,Kerala,1999,41344.0
Ginger,Kerala,2000,42699.0
Ginger,Kerala,2001,40181.0
Ginger,Kerala,2002,32412.0
Ginger,Kerala,2003,32972.0
Ginger,Kerala,2004,45305.0
Ginger,Kerala,2005,56288.0
Ginger,Kerala,2006,42496.0
Ginger,Kerala,2007,31726.0
Ginger,Kerala,2008,30809.0
Ginger,Kerala,2009,28603.0
Ginger,Kerala,2010,33197.0
Ginger,Kerala,2011,37125.0
Ginger,Kerala,2012,22064.0
Ginger,Kerala,2013,21521.0
Ginger,Kerala,2014,22989.0
Ginger,Kerala,2015,22044.0
Ginger,Kerala,2016,20478.0
Ginger,Kerala,2017,18979.0
Ginger,Kerala,2018,15124.0
Ginger,Kerala,2019,11917.0
Ginger,Kerala,2021,12170.22
Ginger,Kerala,2022,11933.36
Ginger,Kerala,2023,11983.05
Ginger,Kerala,2024,12174.79
Ginger,Kerala,2025,12336.26
Ginger,Madhya Pradesh,1999,6660.0
Ginger,Madhya Pradesh,2000,5351.0
Ginger,Madhya Pradesh,2001,6801.0
Ginger,Madhya Pradesh,2002,5325.0
Ginger,Madhya Pradesh,2003,6284.0
Ginger,Madhya Pradesh,2004,5918.0
Ginger,Madhya Pradesh,2006,7401.0
Ginger,Madhya Pradesh,2009,9667.0
Ginger,Madhya Pradesh,2010,10041.0
Ginger,Madhya Pradesh,2011,10714.0
Ginger,Madhya Pradesh,2012,18036.0
Ginger,Madhya Pradesh,2013,20629.0
Ginger,Madhya Pradesh,2015,325432.0
Ginger,Madhya Pradesh,2016,372640.0
Ginger,Madhya Pradesh,2017,377473.0
Ginger,Madhya Pradesh,2018,414281.0
Ginger,Madhya Pradesh,2019,438393.0
Ginger,Madhya Pradesh,2021,431589.37
Ginger,Madhya Pradesh,2022,441587.54
Ginger,Madhya Pradesh,2023,458485.12
Ginger,Madhya Pradesh,2024,471904.94
Ginger,Madhya Pradesh,2025,487504.42
Ginger,Manipur,1998,970.0
Ginger,Manipur,1999,970.0
Ginger,Manipur,2000,1890.0
Ginger,Manipur,2001,3530.0
Ginger,Manipur,2002,2100.0
Ginger,Manipur,2003,2390.0
Ginger,Manipur,2004,4090.0
Ginger,Manipur,2005,3700.0
Ginger,Manipur,2006,7940.0
Ginger,Manipur,2007,5000.0
Ginger,Manipur,2008,24794.0
Ginger,Manipur,2009,24895.0
Ginger,Manipur,2010,25443.0
Ginger,Manipur,2011,27538.0
Ginger,Manipur,2012,29217.0
Ginger,Manipur,2013,34200.0
Ginger,Manipur,2014,36613.0
Ginger,Manipur,2015,38092.0
Ginger,Manipur,2016,52433.0
Ginger,Manipur,2017,79775.0
Ginger,Manipur,2018,79657.0
Ginger,Manipur,2021,78850.68
Ginger,Manipur,2022,82249.89
Ginger,Manipur,2023,86231.23
Ginger,Manipur,2024,89350.2
Ginger,Manipur,2025,88858.63
Ginger,Meghalaya,1997,45260.0
Ginger,Meghalaya,1998,45590.0
Ginger,Meghalaya,1999,44710.0
Ginger,Meghalaya,2000,44900.0
Ginger,Meghalaya,2001,36590.0
Ginger,Meghalaya,2002,46731.0
Ginger,Meghalaya,2003,49215.0
Ginger,Meghalaya,2004,47138.0
Ginger,Meghalaya,2005,53609.0
Ginger,Meghalaya,2006,57278.0
Ginger,Meghalaya,2008,50286.0
Ginger,Meghalaya,2009,54008.0
Ginger,Meghalaya,2010,56622.0
Ginger,Meghalaya,2011,58132.0
Ginger,Meghalaya,2012,60149.0
Ginger,Meghalaya,2013,63251.0
Ginger,Meghalaya,2014,63555.0
Ginger,Meghalaya,2015,65979.0
Ginger,Meghalaya,2016,66055.0
Ginger,Meghalaya,2017,66195.0
Ginger,Meghalaya,2018,66273.0
Ginger,Meghalaya,2019,66379.0
Ginger,Meghalaya,2021,68655.83
Ginger,Meghalaya,2022,68809.59
Ginger,Meghalaya,2023,67775.66
Ginger,Meghalaya,2024,70169.72
Ginger,Meghalaya,2025,71670.57
Ginger,Nagaland,2006,23040.0
Ginger,Nagaland,2007,28760.0
Ginger,Nagaland,2008,41520.0
Ginger,Nagaland,2011,28720.0
Ginger,Nagaland,2012,30730.0
Ginger,Nagaland,2013,31920.0
Ginger,Nagaland,2014,33020.0
Ginger,Nagaland,2015,33930.0
Ginger,Nagaland,2016,35220.0
Ginger,Nagaland,2017,35860.0
Ginger,Nagaland,2018,36230.0
Ginger,Nagaland,2019,36780.0
Ginger,Nagaland,2021,36560.81
Ginger,Nagaland,2022,37059.2
Ginger,Nagaland,2023,37853.05
Ginger,Nagaland,2024,37676.34
Ginger,Nagaland,2025,38542.68
Ginger,Odisha,1999,25930.0
Ginger,Odisha,2000,23840.0
Ginger,Odisha,2001,25210.0
Ginger,Odisha,2002,29490.0
Ginger,Odisha,2003,30020.0
Ginger,Odisha,2004,30368.0
Ginger,Odisha,2019,228840.0
Ginger,Odisha,2021,235066.8
Ginger,Odisha,2022,238093.06
Ginger,Odisha,2023,249284.5
Ginger,Odisha,2024,259770.62
Ginger,Odisha,2025,272091.68
Ginger,Puducherry,1999,94.0
Ginger,Puducherry,2000,117.0
Ginger,Puducherry,2001,89.0
Ginger,Puducherry,2003,156.0
Ginger,Puducherry,2021,161.98
Ginger,Puducherry,2022,168.7
Ginger,Puducherry,2023,176.46
Ginger,Puducherry,2024,180.79
Ginger,Puducherry,2025,184.72
Ginger,Rajasthan,1998,415.0
Ginger,Rajasthan,1999,1125.0
Ginger,Rajasthan,2000,981.0
Ginger,Rajasthan,2001,1102.0
Ginger,Rajasthan,2002,640.0
Ginger,Rajasthan,2003,583.0
Ginger,Rajasthan,2004,174.0
Ginger,Rajasthan,2005,209.0
Ginger,Rajasthan,2006,177.0
Ginger,Rajasthan,2007,261.0
Ginger,Rajasthan,2008,362.0
Ginger,Rajasthan,2009,472.0
Ginger,Rajasthan,2010,459.0
Ginger,Rajasthan,2011,62.0
Ginger,Rajasthan,2012,316.0
Ginger,Rajasthan,2013,246.0
Ginger,Rajasthan,2014,230.0
Ginger,Rajasthan,2015,289.0
Ginger,Rajasthan,2016,266.0
Ginger,Rajasthan,2017,269.0
Ginger,Rajasthan,2018,461.0
Ginger,Rajasthan,2019,373.0
Ginger,Rajasthan,2021,377.27
Ginger,Rajasthan,2022,376.29
Ginger,Rajasthan,2023,384.56
Ginger,Rajasthan,2024,385.87
Ginger,Rajasthan,2025,393.83
Ginger,Tamil Nadu,1998,19006.0
Ginger,Tamil Nadu,1999,12354.0
Ginger,Tamil Nadu,2000,2515.0
Ginger,Tamil Nadu,2002,6665.0
Ginger,Tamil Nadu,2003,5599.0
Ginger,Tamil Nadu,2004,11076.0
Ginger,Tamil Nadu,2005,12735.0
Ginger,Tamil Nadu,2006,12468.0
Ginger,Tamil Nadu,2007,11898.0
Ginger,Tamil Nadu,2008,16340.0
Ginger,Tamil Nadu,2009,13867.0
Ginger,Tamil Nadu,2011,7011.0
Ginger,Tamil Nadu,2013,2117.0
Ginger,Tamil Nadu,2014,1316.0
Ginger,Tamil Nadu,2015,3448.0
Ginger,Tamil Nadu,2016,8133.0
Ginger,Tamil Nadu,2017,7425.0
Ginger,Tamil Nadu,2018,7263.0
Ginger,Tamil Nadu,2019,3038.0
Ginger,Tamil Nadu,2021,3109.5
Ginger,Tamil Nadu,2022,3084.65
Ginger,Tamil Nadu,2023,3193.29
Ginger,Tamil Nadu,2024,3134.32
Ginger,Tamil Nadu,2025,3237.25
Ginger,Telangana,2013,12729.0
Ginger,Telangana,2014,16540.0
Ginger,Telangana,2015,11901.0
Ginger,Telangana,2016,14089.0
Ginger,Telangana,2017,12982.0
Ginger,Telangana,2018,11221.0
Ginger,Telangana,2019,15903.0
Ginger,Telangana,2021,15617.41
Ginger,Telangana,2022,15696.48
Ginger,Telangana,2023,15883.27
Ginger,Telangana,2024,15918.01
Ginger,Telangana,2025,15635.58
Ginger,Uttar Pradesh,2006,2728.0
Ginger,Uttar Pradesh,2007,2035.0
Ginger,Uttar Pradesh,2009,2360.0
Ginger,Uttar Pradesh,2010,2538.0
Ginger,Uttar Pradesh,2011,2405.0
Ginger,Uttar Pradesh,2012,4023.0
Ginger,Uttar Pradesh,2013,4168.0
Ginger,Uttar Pradesh,2014,4354.0
Ginger,Uttar Pradesh,2015,425.0
Ginger,Uttar Pradesh,2016,3756.0
Ginger,Uttar Pradesh,2017,4167.0
Ginger,Uttar Pradesh,2018,4294.0
Ginger,Uttar Pradesh,2019,4620.0
Ginger,Uttar Pradesh,2021,4530.61
Ginger,Uttar Pradesh,2022,4452.08
Ginger,Uttar Pradesh,2023,4431.34
Ginger,Uttar Pradesh,2024,4537.53
Ginger,Uttar Pradesh,2025,4557.55
Ginger,West Bengal,1998,18839.0
Ginger,West Bengal,1999,18890.0
Ginger,West Bengal,2000,18898.0
Ginger,West Bengal,2001,16070.0
Ginger,West Bengal,2002,20206.0
Ginger,West Bengal,2003,16419.0
Ginger,West Bengal,2004,18781.0
Ginger,West Bengal,2005,13953.0
Ginger,West Bengal,2006,20061.0
Ginger,West Bengal,2007,23137.0
Ginger,West Bengal,2008,23832.0
Ginger,West Bengal,2021,24548.13
Ginger,West Bengal,2022,24813.56
Ginger,West Bengal,2023,24977.35
Ginger,West Bengal,2024,25075.94
Ginger,West Bengal,2025,24719.77
Gram,Andhra Pradesh,1997,58400.0
Gram,Andhra Pradesh,1998,130000.0
Gram,Andhra Pradesh,1999,95087.0
Gram,Andhra Pradesh,2000,228719.0
Gram,Andhra Pradesh,2001,363134.0
Gram,Andhra Pradesh,2002,381806.0
Gram,Andhra Pradesh,2003,456554.0
Gram,Andhra Pradesh,2004,345410.0
Gram,Andhra Pradesh,2005,626974.0
Gram,Andhra Pradesh,2006,653429.0
Gram,Andhra Pradesh,2007,912000.0
Gram,Andhra Pradesh,2008,857221.0
Gram,Andhra Pradesh,2009,846659.0
Gram,Andhra Pradesh,2010,719248.0
Gram,Andhra Pradesh,2011,519918.0
Gram,Andhra Pradesh,2012,762000.0
Gram,Andhra Pradesh,2013,648031.0
Gram,Andhra Pradesh,2014,390967.0
Gram,Andhra Pradesh,2015,499786.0
Gram,Andhra Pradesh,2016,381037.0
Gram,Andhra Pradesh,2017,589124.0
Gram,Andhra Pradesh,2018,242646.0
Gram,Andhra Pradesh,2019,558745.0
Gram,Andhra Pradesh,2021,584422.45
Gram,Andhra Pradesh,2022,579348.74
Gram,Andhra Pradesh,2023,587478.31
Gram,Andhra Pradesh,2024,601238.84
Gram,Andhra Pradesh,2025,629372.76
Gram,Assam,1997,1507.0
Gram,Assam,1998,1503.0
Gram,Assam,1999,1196.0
Gram,Assam,2000,1329.0
Gram,Assam,2001,1295.0
Gram,Assam,2002,1205.0
Gram,Assam,2003,1256.0
Gram,Assam,2004,1084.0
Gram,Assam,2005,1036.0
Gram,Assam,2006,971.0
Gram,Assam,2007,945.0
Gram,Assam,2008,887.0
Gram,Assam,2009,887.0
Gram,Assam,2010,915.0
Gram,Assam,2011,955.0
Gram,Assam,2012,966.0
Gram,Assam,2013,1432.0
Gram,Assam,2014,1956.0
Gram,Assam,2015,1544.0
Gram,Assam,2016,1582.0
Gram,Assam,2017,1562.0
Gram,Assam,2018,1575.0
Gram,Assam,2019,1523.0
Gram,Assam,2021,1544.61
Gram,Assam,2022,1621.62
Gram,Assam,2023,1631.38
Gram,Assam,2024,1679.25
Gram,Assam,2025,1759.93
Gram,Bihar,1997,91316.0
Gram,Bihar,1998,118982.0
Gram,Bihar,1999,78738.0
Gram,Bihar,2000,78726.0
Gram,Bihar,2001,67833.0
Gram,Bihar,2002,72057.0
Gram,Bihar,2003,78593.0
Gram,Bihar,2004,60159.0
Gram,Bihar,2005,58905.0
Gram,Bihar,2006,54181.0
Gram,Bihar,2007,63473.0
Gram,Bihar,2008,56619.0
Gram,Bihar,2009,58340.0
Gram,Bihar,2010,59384.0
Gram,Bihar,2011,76818.0
Gram,Bihar,2012,86186.0
Gram,Bihar,2013,70339.0
Gram,Bihar,2014,57490.0
Gram,Bihar,2015,58545.0
Gram,Bihar,2016,66502.0
Gram,Bihar,2017,67177.0
Gram,Bihar,2018,67692.0
Gram,Bihar,2019,38529.0
Gram,Bihar,2021,38410.04
Gram,Bihar,2022,38801.13
Gram,Bihar,2023,39401.33
Gram,Bihar,2024,40243.76
Gram,Bihar,2025,40612.76
Gram,CHANDIGARH,1998,4.0
Gram,CHANDIGARH,1999,2.0
Gram,CHANDIGARH,2000,1.0
Gram,CHANDIGARH,2021,1.03
Gram,CHANDIGARH,2022,1.05
Gram,CHANDIGARH,2023,1.09
Gram,CHANDIGARH,2024,1.12
Gram,CHANDIGARH,2025,1.17
Gram,Chhattisgarh,2000,72136.0
Gram,Chhattisgarh,2001,124574.0
Gram,Chhattisgarh,2002,113079.0
Gram,Chhattisgarh,2003,197332.0
Gram,Chhattisgarh,2004,119694.0
Gram,Chhattisgarh,2005,172249.0
Gram,Chhattisgarh,2006,193493.0
Gram,Chhattisgarh,2007,212356.0
Gram,Chhattisgarh,2008,190337.0
Gram,Chhattisgarh,2009,230187.0
Gram,Chhattisgarh,2010,239609.0
Gram,Chhattisgarh,2011,260728.0
Gram,Chhattisgarh,2012,304859.0
Gram,Chhattisgarh,2013,221569.0
Gram,Chhattisgarh,2014,311152.0
Gram,Chhattisgarh,2015,218843.0
Gram,Chhattisgarh,2016,338322.0
Gram,Chhattisgarh,2017,331674.0
Gram,Chhattisgarh,2018,345472.0
Gram,Chhattisgarh,2019,105823.0
Gram,Chhattisgarh,2021,104041.69
Gram,Chhattisgarh,2022,107596.78
Gram,Chhattisgarh,2023,109367.27
Gram,Chhattisgarh,2024,110695.74
Gram,Chhattisgarh,2025,114441.22
Gram,Dadra and Nagar Haveli,2016,105.0
Gram,Dadra and Nagar Haveli,2018,210.0
Gram,Dadra and Nagar Haveli,2021,208.11
Gram,Dadra and Nagar Haveli,2022,218.39
Gram,Dadra and Nagar Haveli,2023,223.68
Gram,Dadra and Nagar Haveli,2024,220.01
Gram,Dadra and Nagar Haveli,2025,227.62
Gram,Delhi,1998,36.0
Gram,Delhi,1999,13.0
Gram,Delhi,2000,8.0
Gram,Delhi,2001,8.0
Gram,Delhi,2002,16.0
Gram,Delhi,2003,64.0
Gram,Delhi,2004,75.0
Gram,Delhi,2005,67.0
Gram,Delhi,2006,65.0
Gram,Delhi,2007,68.0
Gram,Delhi,2008,70.0
Gram,Delhi,2009,67.0
Gram,Delhi,2010,75.0
Gram,Delhi,2011,72.0
Gram,Delhi,2012,62.0
Gram,Delhi,2013,62.0
Gram,Delhi,2014,54.0
Gram,Delhi,2015,53.0
Gram,Delhi,2016,53.0
Gram,Delhi,2017,10.0
Gram,Delhi,2018,4.0
Gram,Delhi,2019,4.0
Gram,Delhi,2021,4.01
Gram,Delhi,2022,4.09
Gram,Delhi,2023,4.15
Gram,Delhi,2024,4.12
Gram,Delhi,2025,4.29
Gram,Gujarat,1997,98700.0
Gram,Gujarat,1998,125300.0
Gram,Gujarat,1999,41900.0
Gram,Gujarat,2000,8600.0
Gram,Gujarat,2001,27200.0
Gram,Gujarat,2002,28900.0
Gram,Gujarat,2003,132300.0
Gram,Gujarat,2004,98500.0
Gram,Gujarat,2005,126300.0
Gram,Gujarat,2006,187200.0
Gram,Gujarat,2007,210200.0
Gram,Gujarat,2008,176800.0
Gram,Gujarat,2009,124900.0
Gram,Gujarat,2010,199800.0
Gram,Gujarat,2011,273300.0
Gram,Gujarat,2012,133100.0
Gram,Gujarat,2013,298648.0
Gram,Gujarat,2014,167820.0
Gram,Gujarat,2015,101143.0
Gram,Gujarat,2016,184887.0
Gram,Gujarat,2017,376248.0
Gram,Gujarat,2018,234888.0
Gram,Gujarat,2019,636475.0
Gram,Gujarat,2021,662574.41
Gram,Gujarat,2022,656448.47
Gram,Gujarat,2023,645774.53
Gram,Gujarat,2024,675377.48
Gram,Gujarat,2025,669720.69
Gram,Haryana,1997,309000.0
Gram,Haryana,1998,294000.0
Gram,Haryana,1999,58000.0
Gram,Haryana,2000,80000.0
Gram,Haryana,2001,122000.0
Gram,Haryana,2002,41000.0
Gram,Haryana,2003,100000.0
Gram,Haryana,2004,91000.0
Gram,Haryana,2005,72000.0
Gram,Haryana,2006,90000.0
Gram,Haryana,2007,54000.0
Gram,Haryana,2008,129000.0
Gram,Haryana,2009,62000.0
Gram,Haryana,2010,110000.0
Gram,Haryana,2011,73000.0
Gram,Haryana,2012,53000.0
Gram,Haryana,2013,72000.0
Gram,Haryana,2014,41000.0
Gram,Haryana,2015,26000.0
Gram,Haryana,2016,43200.0
Gram,Haryana,2017,36100.0
Gram,Haryana,2018,62200.0
Gram,Haryana,2019,47090.0
Gram,Haryana,2021,46449.0
Gram,Haryana,2022,46243.64
Gram,Haryana,2023,47811.85
Gram,Haryana,2024,50163.08
Gram,Haryana,2025,52000.11
Gram,Himachal Pradesh,1998,1653.0
Gram,Himachal Pradesh,1999,1594.0
Gram,Himachal Pradesh,2000,857.0
Gram,Himachal Pradesh,2001,1004.0
Gram,Himachal Pradesh,2002,1012.0
Gram,Himachal Pradesh,2005,715.0
Gram,Himachal Pradesh,2006,1018.0
Gram,Himachal Pradesh,2007,1372.0
Gram,Himachal Pradesh,2008,290.0
Gram,Himachal Pradesh,2009,308.0
Gram,Himachal Pradesh,2010,563.0
Gram,Himachal Pradesh,2011,614.0
Gram,Himachal Pradesh,2012,422.0
Gram,Himachal Pradesh,2013,448.0
Gram,Himachal Pradesh,2014,357.0
Gram,Himachal Pradesh,2015,354.0
Gram,Himachal Pradesh,2016,204.0
Gram,Himachal Pradesh,2017,373.0
Gram,Himachal Pradesh,2018,399.0
Gram,Himachal Pradesh,2019,421.0
Gram,Himachal Pradesh,2021,421.88
Gram,Himachal Pradesh,2022,434.82
Gram,Himachal Pradesh,2023,448.93
Gram,Himachal Pradesh,2024,470.35
Gram,Himachal Pradesh,2025,490.99
Gram,Jammu and Kashmir,1999,120.0
Gram,Jammu and Kashmir,2000,107.0
Gram,Jammu and Kashmir,2001,102.0
Gram,Jammu and Kashmir,2002,134.0
Gram,Jammu and Kashmir,2003,173.0
Gram,Jammu and Kashmir,2004,162.0
Gram,Jammu and Kashmir,2005,269.0
Gram,Jammu and Kashmir,2008,155.0
Gram,Jammu and Kashmir,2010,91.0
Gram,Jammu and Kashmir,2011,57.0
Gram,Jammu and Kashmir,2012,92.0
Gram,Jammu and Kashmir,2013,92.0
Gram,Jammu and Kashmir,2017,5.0
Gram,Jammu and Kashmir,2019,3.0
Gram,Jammu and Kashmir,2021,3.14
Gram,Jammu and Kashmir,2022,3.27
Gram,Jammu and Kashmir,2023,3.38
Gram,Jammu and Kashmir,2024,3.33
Gram,Jammu and Kashmir,2025,3.47
Gram,Jharkhand,2002,8312.0
Gram,Jharkhand,2003,12862.0
Gram,Jharkhand,2004,13790.0
Gram,Jharkhand,2005,9596.0
Gram,Jharkhand,2006,10445.0
Gram,Jharkhand,2007,11971.0
Gram,Jharkhand,2008,12398.0
Gram,Jharkhand,2009,11080.0
Gram,Jharkhand,2010,10278.0
Gram,Jharkhand,2011,13022.0
Gram,Jharkhand,2012,31888.0
Gram,Jharkhand,2013,39216.0
Gram,Jharkhand,2014,22059.0
Gram,Jharkhand,2015,30442.0
Gram,Jharkhand,2016,58317.0
Gram,Jharkhand,2017,285797.0
Gram,Jharkhand,2018,221169.0
Gram,Jharkhand,2019,275506.0
Gram,Jharkhand,2021,283259.25
Gram,Jharkhand,2022,280215.65
Gram,Jharkhand,2023,287038.27
Gram,Jharkhand,2024,286511.52
Gram,Jharkhand,2025,289093.31
Gram,Karnataka,1998,202508.0
Gram,Karnataka,1999,175345.0
Gram,Karnataka,2000,239431.0
Gram,Karnataka,2001,281635.0
Gram,Karnataka,2002,251857.0
Gram,Karnataka,2003,171096.0
Gram,Karnataka,2004,230979.0
Gram,Karnataka,2005,237984.0
Gram,Karnataka,2006,316811.0
Gram,Karnataka,2007,364418.0
Gram,Karnataka,2008,396958.0
Gram,Karnataka,2009,113164.0
Gram,Karnataka,2010,607377.0
Gram,Karnataka,2011,358478.0
Gram,Karnataka,2012,623101.0
Gram,Karnataka,2013,715973.0
Gram,Karnataka,2014,674688.0
Gram,Karnataka,2015,552442.0
Gram,Karnataka,2016,592570.0
Gram,Karnataka,2017,975878.0
Gram,Karnataka,2018,575023.0
Gram,Karnataka,2019,674750.0
Gram,Karnataka,2021,699710.54
Gram,Karnataka,2022,702138.35
Gram,Karnataka,2023,731320.61
Gram,Karnataka,2024,743486.56
Gram,Karnataka,2025,761792.92
Gram,Kerala,2018,546.0
Gram,Kerala,2019,454.0
Gram,Kerala,2021,475.19
Gram,Kerala,2022,482.27
Gram,Kerala,2023,505.34
Gram,Kerala,2024,530.18
Gram,Kerala,2025,522.08
Gram,Laddak,1999,4698.0
Gram,Laddak,2000,4669.0
Gram,Laddak,2021,4669.41
Gram,Laddak,2022,4865.54
Gram,Laddak,2023,5097.4
Gram,Laddak,2024,5329.12
Gram,Laddak,2025,5239.17
Gram,Madhya Pradesh,1998,2533700.0
Gram,Madhya Pradesh,1999,2507120.0
Gram,Madhya Pradesh,2000,1617224.0
Gram,Madhya Pradesh,2001,2405124.0
Gram,Madhya Pradesh,2002,1710359.0
Gram,Madhya Pradesh,2003,2581889.0
Gram,Madhya Pradesh,2004,2471539.0
Gram,Madhya Pradesh,2005,2374893.0
Gram,Madhya Pradesh,2006,2553617.0
Gram,Madhya Pradesh,2007,1922715.0
Gram,Madhya Pradesh,2008,2811626.0
Gram,Madhya Pradesh,2009,3218273.0
Gram,Madhya Pradesh,2010,2262577.0
Gram,Madhya Pradesh,2011,2841598.0
Gram,Madhya Pradesh,2012,3318045.0
Gram,Madhya Pradesh,2013,2102496.0
Gram,Madhya Pradesh,2014,2938000.0
Gram,Madhya Pradesh,2015,3364000.0
Gram,Madhya Pradesh,2016,4546000.0
Gram,Madhya Pradesh,2017,5385030.0
Gram,Madhya Pradesh,2018,3997699.0
Gram,Madhya Pradesh,2019,3062879.0
Gram,Madhya Pradesh,2021,3079749.05
Gram,Madhya Pradesh,2022,3078527.51
Gram,Madhya Pradesh,2023,3148510.0
Gram,Madhya Pradesh,2024,3119080.92
Gram,Madhya Pradesh,2025,3235645.05
Gram,Maharashtra,1997,295900.0
Gram,Maharashtra,1998,561900.0
Gram,Maharashtra,1999,592200.0
Gram,Maharashtra,2000,350800.0
Gram,Maharashtra,2001,450500.0
Gram,Maharashtra,2002,448500.0
Gram,Maharashtra,2003,421100.0
Gram,Maharashtra,2004,466200.0
Gram,Maharashtra,2005,705200.0
Gram,Maharashtra,2006,925100.0
Gram,Maharashtra,2007,1115700.0
Gram,Maharashtra,2008,773900.0
Gram,Maharashtra,2009,1114400.0
Gram,Maharashtra,2010,1300200.0
Gram,Maharashtra,2011,857500.0
Gram,Maharashtra,2012,867900.0
Gram,Maharashtra,2013,1400640.0
Gram,Maharashtra,2014,1087700.0
Gram,Maharashtra,2015,776680.0
Gram,Maharashtra,2016,1940925.0
Gram,Maharashtra,2017,2048892.0
Gram,Maharashtra,2018,1396800.0
Gram,Maharashtra,2019,2240091.0
Gram,Maharashtra,2021,2271266.31
Gram,Maharashtra,2022,2380787.88
Gram,Maharashtra,2023,2482841.53
Gram,Maharashtra,2024,2566465.03
Gram,Maharashtra,2025,2666915.03
Gram,Manipur,2008,457.0
Gram,Manipur,2009,1584.0
Gram,Manipur,2010,470.0
Gram,Manipur,2011,521.0
Gram,Manipur,2012,604.0
Gram,Manipur,2013,670.0
Gram,Manipur,2014,577.0
Gram,Manipur,2015,713.0
Gram,Manipur,2016,738.0
Gram,Manipur,2017,760.0
Gram,Manipur,2018,786.0
Gram,Manipur,2021,793.43
Gram,Manipur,2022,830.44
Gram,Manipur,2023,817.09
Gram,Manipur,2024,822.72
Gram,Manipur,2025,823.39
Gram,Meghalaya,1997,270.0
Gram,Meghalaya,1998,283.0
Gram,Meghalaya,1999,283.0
Gram,Meghalaya,2000,286.0
Gram,Meghalaya,2001,299.0
Gram,Meghalaya,2002,299.0
Gram,Meghalaya,2003,316.0
Gram,Meghalaya,2004,324.0
Gram,Meghalaya,2005,325.0
Gram,Meghalaya,2006,332.0
Gram,Meghalaya,2007,336.0
Gram,Meghalaya,2008,330.0
Gram,Meghalaya,2009,351.0
Gram,Meghalaya,2010,344.0
Gram,Meghalaya,2011,352.0
Gram,Meghalaya,2012,1755.0
Gram,Meghalaya,2013,1823.0
Gram,Meghalaya,2014,1871.0
Gram,Meghalaya,2015,1932.0
Gram,Meghalaya,2016,1968.0
Gram,Meghalaya,2017,1981.0
Gram,Meghalaya,2018,1992.0
Gram,Meghalaya,2019,2004.0
Gram,Meghalaya,2021,1996.5
Gram,Meghalaya,2022,2078.15
Gram,Meghalaya,2023,2072.7
Gram,Meghalaya,2024,2100.57
Gram,Meghalaya,2025,2092.46
Gram,Mizoram,2003,43.0
Gram,Mizoram,2021,42.32
Gram,Mizoram,2022,43.13
Gram,Mizoram,2023,44.74
Gram,Mizoram,2024,44.65
Gram,Mizoram,2025,46.8
Gram,Nagaland,1999,1020.0
Gram,Nagaland,2000,800.0
Gram,Nagaland,2001,1000.0
Gram,Nagaland,2002,750.0
Gram,Nagaland,2003,2000.0
Gram,Nagaland,2004,1000.0
Gram,Nagaland,2005,400.0
Gram,Nagaland,2006,470.0
Gram,Nagaland,2008,200.0
Gram,Nagaland,2009,400.0
Gram,Nagaland,2010,510.0
Gram,Nagaland,2011,540.0
Gram,Nagaland,2012,640.0
Gram,Nagaland,2013,620.0
Gram,Nagaland,2015,650.0
Gram,Nagaland,2016,620.0
Gram,Nagaland,2017,660.0
Gram,Nagaland,2018,640.0
Gram,Nagaland,2019,640.0
Gram,Nagaland,2021,636.28
Gram,Nagaland,2022,663.11
Gram,Nagaland,2023,679.45
Gram,Nagaland,2024,689.2
Gram,Nagaland,2025,693.15
Gram,Odisha,1999,20310.0
Gram,Odisha,2000,12760.0
Gram,Odisha,2001,19180.0
Gram,Odisha,2002,13020.0
Gram,Odisha,2003,17670.0
Gram,Odisha,2004,19941.0
Gram,Odisha,2019,21670.0
Gram,Odisha,2021,21605.71
Gram,Odisha,2022,21470.61
Gram,Odisha,2023,22327.63
Gram,Odisha,2024,21962.86
Gram,Odisha,2025,22094.54
Gram,Punjab,1997,11000.0
Gram,Punjab,1998,10400.0
Gram,Punjab,1999,6100.0
Gram,Punjab,2000,7300.0
Gram,Punjab,2001,6200.0
Gram,Punjab,2002,6700.0
Gram,Punjab,2003,5400.0
Gram,Punjab,2004,4400.0
Gram,Punjab,2005,3400.0
Gram,Punjab,2006,3800.0
Gram,Punjab,2007,2800.0
Gram,Punjab,2008,3400.0
Gram,Punjab,2009,3400.0
Gram,Punjab,2010,2700.0
Gram,Punjab,2011,2200.0
Gram,Punjab,2012,3100.0
Gram,Punjab,2013,2370.0
Gram,Punjab,2014,1950.0
Gram,Punjab,2015,2180.0
Gram,Punjab,2016,2200.0
Gram,Punjab,2017,2000.0
Gram,Punjab,2018,2500.0
Gram,Punjab,2019,1800.0
Gram,Punjab,2021,1810.7
Gram,Punjab,2022,1826.44
Gram,Punjab,2023,1808.31
